Model,MSO44B
Channel,CH1,,Channel,CH3,,Channel,MATH1
Label,,,Label,,,Label,
Waveform Type,ANALOG,,Waveform Type,ANALOG,,Waveform Type,ANALOG
Digital Type,None,,Digital Type,None,,Digital Type,None
Horizontal Units,s,,Horizontal Units,s,,Horizontal Units,s
Sample Interval,3.20000000e-10,,Sample Interval,3.20000000e-10,,Sample Interval,3.20000000e-10
Record Length,125000,,Record Length,125000,,Record Length,125000
Zero Index,28749.50000000,,Zero Index,28749.50000000,,Zero Index,28749.50000000
Vertical Units,V,,Vertical Units,V,,Vertical Units,V
,,,,,,,
ANALOG_Thumbnail,,,ANALOG_Thumbnail,,,,
yOffset,0.000000,,yOffset,0.000000,,,
yPosition,-2.460000,,yPosition,-2.680000,,,

Labels,,,,Labels,
TIME,CH1,CH3,,TIME,MATH1
2.34064000e-06,1.84085937e+00,1.36062500e+01,,2.34064000e-06,9.53125000e-01
2.34096000e-06,1.84132812e+00,1.36132812e+01,,2.34096000e-06,9.73437488e-01
2.34128000e-06,1.84148437e+00,1.36468750e+01,,2.34128000e-06,9.89843726e-01
2.34160000e-06,1.84101563e+00,1.36695313e+01,,2.34160000e-06,9.74218726e-01
2.34192000e-06,1.84000000e+00,1.36757812e+01,,2.34192000e-06,9.53906238e-01
2.34224000e-06,1.84000000e+00,1.36742187e+01,,2.34224000e-06,9.71093774e-01
2.34256000e-06,1.84226563e+00,1.36593750e+01,,2.34256000e-06,9.90625024e-01
2.34288000e-06,1.84460938e+00,1.36320313e+01,,2.34288000e-06,9.75781262e-01
2.34320000e-06,1.84460938e+00,1.36164063e+01,,2.34320000e-06,9.61718738e-01
2.34352000e-06,1.84398438e+00,1.36281250e+01,,2.34352000e-06,9.85156238e-01
2.34384000e-06,1.84320313e+00,1.36531250e+01,,2.34384000e-06,1.01171875e+00
2.34416000e-06,1.84023438e+00,1.36742187e+01,,2.34416000e-06,1.00859380e+00
2.34448000e-06,1.83796875e+00,1.36773438e+01,,2.34448000e-06,9.97656226e-01
2.34480000e-06,1.83984375e+00,1.36648438e+01,,2.34480000e-06,1.00390625e+00
2.34512000e-06,1.84218750e+00,1.36531250e+01,,2.34512000e-06,1.01015627e+00
2.34544000e-06,1.83992187e+00,1.36437500e+01,,2.34544000e-06,1.00703120e+00
2.34576000e-06,1.83546875e+00,1.36476563e+01,,2.34576000e-06,1.01874995e+00
2.34608000e-06,1.83484375e+00,1.36750000e+01,,2.34608000e-06,1.05546880e+00
2.34640000e-06,1.83765625e+00,1.37062500e+01,,2.34640000e-06,1.07265627e+00
2.34672000e-06,1.83898437e+00,1.37218750e+01,,2.34672000e-06,1.05234373e+00
2.34704000e-06,1.83953125e+00,1.37273438e+01,,2.34704000e-06,1.03203130e+00
2.34736000e-06,1.84281250e+00,1.37289062e+01,,2.34736000e-06,1.03671873e+00
2.34768000e-06,1.84648437e+00,1.37242188e+01,,2.34768000e-06,1.06015623e+00
2.34800000e-06,1.84617188e+00,1.37101563e+01,,2.34800000e-06,1.07890630e+00
2.34832000e-06,1.84281250e+00,1.36898437e+01,,2.34832000e-06,1.07031250e+00
2.34864000e-06,1.84023438e+00,1.36851563e+01,,2.34864000e-06,1.04062498e+00
2.34896000e-06,1.84078125e+00,1.37062500e+01,,2.34896000e-06,1.01250005e+00
2.34928000e-06,1.84304687e+00,1.37414063e+01,,2.34928000e-06,9.82812524e-01
2.34960000e-06,1.84343750e+00,1.37671875e+01,,2.34960000e-06,9.48437512e-01
2.34992000e-06,1.84085937e+00,1.37664063e+01,,2.34992000e-06,9.45312500e-01
2.35024000e-06,1.83742187e+00,1.37375000e+01,,2.35024000e-06,1.00234377e+00
2.35056000e-06,1.83656250e+00,1.37023438e+01,,2.35056000e-06,1.07578123e+00
2.35088000e-06,1.83906250e+00,1.36968750e+01,,2.35088000e-06,1.10000002e+00
2.35120000e-06,1.84234375e+00,1.37328125e+01,,2.35120000e-06,1.05781245e+00
2.35152000e-06,1.84335937e+00,1.37679687e+01,,2.35152000e-06,9.81249988e-01
2.35184000e-06,1.84265625e+00,1.37812500e+01,,2.35184000e-06,9.25781250e-01
2.35216000e-06,1.84453125e+00,1.37898438e+01,,2.35216000e-06,9.14843738e-01
2.35248000e-06,1.84828125e+00,1.38007812e+01,,2.35248000e-06,9.21093762e-01
2.35280000e-06,1.84726562e+00,1.37937500e+01,,2.35280000e-06,9.47656274e-01
2.35312000e-06,1.84250000e+00,1.37625000e+01,,2.35312000e-06,1.00546873e+00
2.35344000e-06,1.84078125e+00,1.37476563e+01,,2.35344000e-06,1.04999995e+00
2.35376000e-06,1.84218750e+00,1.37765625e+01,,2.35376000e-06,1.06171870e+00
2.35408000e-06,1.84273438e+00,1.38226562e+01,,2.35408000e-06,1.05078125e+00
2.35440000e-06,1.84125000e+00,1.38492188e+01,,2.35440000e-06,1.02343750e+00
2.35472000e-06,1.83976563e+00,1.38414063e+01,,2.35472000e-06,1.00156248e+00
2.35504000e-06,1.84000000e+00,1.37984375e+01,,2.35504000e-06,1.00859380e+00
2.35536000e-06,1.84031250e+00,1.37523437e+01,,2.35536000e-06,1.01874995e+00
2.35568000e-06,1.83937500e+00,1.37507813e+01,,2.35568000e-06,1.01328123e+00
2.35600000e-06,1.83882813e+00,1.37867188e+01,,2.35600000e-06,1.01015627e+00
2.35632000e-06,1.83945312e+00,1.38210938e+01,,2.35632000e-06,1.00703120e+00
2.35664000e-06,1.84078125e+00,1.38390625e+01,,2.35664000e-06,9.89062488e-01
2.35696000e-06,1.84109375e+00,1.38445313e+01,,2.35696000e-06,9.85937476e-01
2.35728000e-06,1.83976563e+00,1.38515625e+01,,2.35728000e-06,1.01171875e+00
2.35760000e-06,1.83992187e+00,1.38539062e+01,,2.35760000e-06,1.04999995e+00
2.35792000e-06,1.84093750e+00,1.38328125e+01,,2.35792000e-06,1.08984375e+00
2.35824000e-06,1.83906250e+00,1.38015625e+01,,2.35824000e-06,1.11015630e+00
2.35856000e-06,1.83695312e+00,1.37960938e+01,,2.35856000e-06,1.07968748e+00
2.35888000e-06,1.83789062e+00,1.38234375e+01,,2.35888000e-06,1.02890623e+00
2.35920000e-06,1.83875000e+00,1.38593750e+01,,2.35920000e-06,1.00625002e+00
2.35952000e-06,1.83765625e+00,1.38835938e+01,,2.35952000e-06,1.01250005e+00
2.35984000e-06,1.83710938e+00,1.38921875e+01,,2.35984000e-06,1.02187502e+00
2.36016000e-06,1.83812500e+00,1.38851562e+01,,2.36016000e-06,1.00468755e+00
2.36048000e-06,1.83929688e+00,1.38656250e+01,,2.36048000e-06,9.78906274e-01
2.36080000e-06,1.84046875e+00,1.38492188e+01,,2.36080000e-06,9.85156238e-01
2.36112000e-06,1.84179688e+00,1.38593750e+01,,2.36112000e-06,1.02656245e+00
2.36144000e-06,1.84281250e+00,1.38968750e+01,,2.36144000e-06,1.07031250e+00
2.36176000e-06,1.84351562e+00,1.39289063e+01,,2.36176000e-06,1.06328130e+00
2.36208000e-06,1.84296875e+00,1.39351563e+01,,2.36208000e-06,1.00781250e+00
2.36240000e-06,1.84109375e+00,1.39242187e+01,,2.36240000e-06,9.61718738e-01
2.36272000e-06,1.84062500e+00,1.39046875e+01,,2.36272000e-06,9.47656274e-01
2.36304000e-06,1.84164063e+00,1.38906250e+01,,2.36304000e-06,9.74218726e-01
2.36336000e-06,1.84132812e+00,1.38976563e+01,,2.36336000e-06,1.02499998e+00
2.36368000e-06,1.83945312e+00,1.39304688e+01,,2.36368000e-06,1.05468750e+00
2.36400000e-06,1.83796875e+00,1.39781250e+01,,2.36400000e-06,1.06093752e+00
2.36432000e-06,1.83718750e+00,1.40085938e+01,,2.36432000e-06,1.06562495e+00
2.36464000e-06,1.83726563e+00,1.40054688e+01,,2.36464000e-06,1.05234373e+00
2.36496000e-06,1.83882813e+00,1.39773438e+01,,2.36496000e-06,1.00390625e+00
2.36528000e-06,1.84031250e+00,1.39476562e+01,,2.36528000e-06,9.57031250e-01
2.36560000e-06,1.83960937e+00,1.39312500e+01,,2.36560000e-06,9.53906238e-01
2.36592000e-06,1.83835938e+00,1.39343750e+01,,2.36592000e-06,9.82031226e-01
2.36624000e-06,1.83937500e+00,1.39578125e+01,,2.36624000e-06,1.01562500e+00
2.36656000e-06,1.84117188e+00,1.39906250e+01,,2.36656000e-06,1.02421880e+00
2.36688000e-06,1.84156250e+00,1.40203125e+01,,2.36688000e-06,1.00000000e+00
2.36720000e-06,1.84132812e+00,1.40359375e+01,,2.36720000e-06,9.75781262e-01
2.36752000e-06,1.84218750e+00,1.40296875e+01,,2.36752000e-06,9.65624988e-01
2.36784000e-06,1.84320313e+00,1.39984375e+01,,2.36784000e-06,9.53906238e-01
2.36816000e-06,1.84296875e+00,1.39609375e+01,,2.36816000e-06,9.34374988e-01
2.36848000e-06,1.84234375e+00,1.39593750e+01,,2.36848000e-06,9.21875000e-01
2.36880000e-06,1.84171875e+00,1.40023437e+01,,2.36880000e-06,9.29687500e-01
2.36912000e-06,1.84078125e+00,1.40335937e+01,,2.36912000e-06,9.33593750e-01
2.36944000e-06,1.84031250e+00,1.40234375e+01,,2.36944000e-06,9.19531226e-01
2.36976000e-06,1.84093750e+00,1.40062500e+01,,2.36976000e-06,9.24218774e-01
2.37008000e-06,1.84203125e+00,1.40039062e+01,,2.37008000e-06,9.46093738e-01
2.37040000e-06,1.84156250e+00,1.40007813e+01,,2.37040000e-06,9.42968726e-01
2.37072000e-06,1.83914062e+00,1.39953125e+01,,2.37072000e-06,9.42968726e-01
2.37104000e-06,1.83773438e+00,1.40132813e+01,,2.37104000e-06,9.79687512e-01
2.37136000e-06,1.83867187e+00,1.40562500e+01,,2.37136000e-06,1.01953125e+00
2.37168000e-06,1.83953125e+00,1.40859375e+01,,2.37168000e-06,1.02499998e+00
2.37200000e-06,1.83890625e+00,1.40820312e+01,,2.37200000e-06,9.85937476e-01
2.37232000e-06,1.83906250e+00,1.40734375e+01,,2.37232000e-06,9.38281238e-01
2.37264000e-06,1.83992187e+00,1.40679688e+01,,2.37264000e-06,9.40625012e-01
2.37296000e-06,1.83851562e+00,1.40460938e+01,,2.37296000e-06,9.72656250e-01
2.37328000e-06,1.83648437e+00,1.40335937e+01,,2.37328000e-06,9.91406262e-01
2.37360000e-06,1.83664063e+00,1.40460938e+01,,2.37360000e-06,9.93749976e-01
2.37392000e-06,1.83742187e+00,1.40632813e+01,,2.37392000e-06,9.97656226e-01
2.37424000e-06,1.83781250e+00,1.40812500e+01,,2.37424000e-06,1.00781250e+00
2.37456000e-06,1.83898437e+00,1.40906250e+01,,2.37456000e-06,1.00468755e+00
2.37488000e-06,1.84007813e+00,1.40726562e+01,,2.37488000e-06,9.75000024e-01
2.37520000e-06,1.83835938e+00,1.40453125e+01,,2.37520000e-06,9.34374988e-01
2.37552000e-06,1.83523437e+00,1.40351562e+01,,2.37552000e-06,9.11718726e-01
2.37584000e-06,1.83515625e+00,1.40421875e+01,,2.37584000e-06,9.36718762e-01
2.37616000e-06,1.83765625e+00,1.40656250e+01,,2.37616000e-06,9.89062488e-01
2.37648000e-06,1.83898437e+00,1.40898438e+01,,2.37648000e-06,1.01250005e+00
2.37680000e-06,1.83960937e+00,1.40992188e+01,,2.37680000e-06,1.00859380e+00
2.37712000e-06,1.84132812e+00,1.41062500e+01,,2.37712000e-06,9.85156238e-01
2.37744000e-06,1.84257812e+00,1.41226563e+01,,2.37744000e-06,9.38281238e-01
2.37776000e-06,1.84062500e+00,1.41390625e+01,,2.37776000e-06,9.32031274e-01
2.37808000e-06,1.83718750e+00,1.41359375e+01,,2.37808000e-06,9.94531274e-01
2.37840000e-06,1.83671875e+00,1.41273437e+01,,2.37840000e-06,1.05078125e+00
2.37872000e-06,1.83828125e+00,1.41445312e+01,,2.37872000e-06,1.03281248e+00
2.37904000e-06,1.83804687e+00,1.41750000e+01,,2.37904000e-06,9.64843750e-01
2.37936000e-06,1.83703125e+00,1.41859375e+01,,2.37936000e-06,9.07812476e-01
2.37968000e-06,1.83851562e+00,1.41843750e+01,,2.37968000e-06,8.93750012e-01
2.38000000e-06,1.84007813e+00,1.41882813e+01,,2.38000000e-06,9.23437476e-01
2.38032000e-06,1.83812500e+00,1.41726563e+01,,2.38032000e-06,9.60156262e-01
2.38064000e-06,1.83531250e+00,1.41179688e+01,,2.38064000e-06,9.73437488e-01
2.38096000e-06,1.83492188e+00,1.40640625e+01,,2.38096000e-06,9.85937476e-01
2.38128000e-06,1.83476562e+00,1.40585938e+01,,2.38128000e-06,1.00546873e+00
2.38160000e-06,1.83304687e+00,1.40921875e+01,,2.38160000e-06,1.01953125e+00
2.38192000e-06,1.83257812e+00,1.41390625e+01,,2.38192000e-06,1.02343750e+00
2.38224000e-06,1.83414062e+00,1.41718750e+01,,2.38224000e-06,1.01406252e+00
2.38256000e-06,1.83585938e+00,1.41679688e+01,,2.38256000e-06,9.87500012e-01
2.38288000e-06,1.83820313e+00,1.41414063e+01,,2.38288000e-06,9.62499976e-01
2.38320000e-06,1.84179688e+00,1.41250000e+01,,2.38320000e-06,9.71093774e-01
2.38352000e-06,1.84421875e+00,1.41265625e+01,,2.38352000e-06,1.00781250e+00
2.38384000e-06,1.84281250e+00,1.41335938e+01,,2.38384000e-06,1.02734375e+00
2.38416000e-06,1.83976563e+00,1.41546875e+01,,2.38416000e-06,1.01796877e+00
2.38448000e-06,1.83796875e+00,1.41835938e+01,,2.38448000e-06,9.86718774e-01
2.38480000e-06,1.83609375e+00,1.41882813e+01,,2.38480000e-06,9.48437512e-01
2.38512000e-06,1.83453125e+00,1.41843750e+01,,2.38512000e-06,9.46093738e-01
2.38544000e-06,1.83421875e+00,1.41898437e+01,,2.38544000e-06,9.87500012e-01
2.38576000e-06,1.83289063e+00,1.41945313e+01,,2.38576000e-06,1.01093745e+00
2.38608000e-06,1.82945313e+00,1.41992188e+01,,2.38608000e-06,9.76562500e-01
2.38640000e-06,1.82656250e+00,1.42101563e+01,,2.38640000e-06,9.30468738e-01
2.38672000e-06,1.82710938e+00,1.42265625e+01,,2.38672000e-06,9.19531226e-01
2.38704000e-06,1.83054688e+00,1.42398438e+01,,2.38704000e-06,9.33593750e-01
2.38736000e-06,1.83476562e+00,1.42367187e+01,,2.38736000e-06,9.45312500e-01
2.38768000e-06,1.83960937e+00,1.42289062e+01,,2.38768000e-06,9.43750024e-01
2.38800000e-06,1.84273438e+00,1.42312500e+01,,2.38800000e-06,9.25000012e-01
2.38832000e-06,1.84117188e+00,1.42335938e+01,,2.38832000e-06,9.07031238e-01
2.38864000e-06,1.83812500e+00,1.42234375e+01,,2.38864000e-06,9.21093762e-01
2.38896000e-06,1.83710938e+00,1.42054687e+01,,2.38896000e-06,9.41406250e-01
2.38928000e-06,1.83617188e+00,1.42039063e+01,,2.38928000e-06,9.57031250e-01
2.38960000e-06,1.83453125e+00,1.42281250e+01,,2.38960000e-06,9.82031226e-01
2.38992000e-06,1.83328125e+00,1.42421875e+01,,2.38992000e-06,9.85937476e-01
2.39024000e-06,1.83140625e+00,1.42234375e+01,,2.39024000e-06,9.63281274e-01
2.39056000e-06,1.82945313e+00,1.41984375e+01,,2.39056000e-06,9.51562524e-01
2.39088000e-06,1.83054688e+00,1.41914062e+01,,2.39088000e-06,9.37500000e-01
2.39120000e-06,1.83375000e+00,1.42046875e+01,,2.39120000e-06,9.32812512e-01
2.39152000e-06,1.83421875e+00,1.42320313e+01,,2.39152000e-06,9.75781262e-01
2.39184000e-06,1.83226563e+00,1.42671875e+01,,2.39184000e-06,1.00468755e+00
2.39216000e-06,1.83203125e+00,1.42921875e+01,,2.39216000e-06,9.82812524e-01
2.39248000e-06,1.83421875e+00,1.42921875e+01,,2.39248000e-06,9.75781262e-01
2.39280000e-06,1.83726563e+00,1.42875000e+01,,2.39280000e-06,9.92968738e-01
2.39312000e-06,1.83953125e+00,1.42976563e+01,,2.39312000e-06,9.84375000e-01
2.39344000e-06,1.83960937e+00,1.42921875e+01,,2.39344000e-06,9.61718738e-01
2.39376000e-06,1.83843750e+00,1.42539062e+01,,2.39376000e-06,9.49999988e-01
2.39408000e-06,1.83742187e+00,1.42171875e+01,,2.39408000e-06,9.37500000e-01
2.39440000e-06,1.83554687e+00,1.42093750e+01,,2.39440000e-06,9.38281238e-01
2.39472000e-06,1.83234375e+00,1.42210937e+01,,2.39472000e-06,9.70312476e-01
2.39504000e-06,1.82937500e+00,1.42359375e+01,,2.39504000e-06,1.01562500e+00
2.39536000e-06,1.82945313e+00,1.42578125e+01,,2.39536000e-06,1.03828120e+00
2.39568000e-06,1.83242188e+00,1.42882813e+01,,2.39568000e-06,1.02421880e+00
2.39600000e-06,1.83484375e+00,1.42945313e+01,,2.39600000e-06,9.84375000e-01
2.39632000e-06,1.83531250e+00,1.42679687e+01,,2.39632000e-06,9.50781226e-01
2.39664000e-06,1.83531250e+00,1.42382812e+01,,2.39664000e-06,9.59375024e-01
2.39696000e-06,1.83609375e+00,1.42421875e+01,,2.39696000e-06,1.00859380e+00
2.39728000e-06,1.83554687e+00,1.42914062e+01,,2.39728000e-06,1.03515625e+00
2.39760000e-06,1.83335938e+00,1.43359375e+01,,2.39760000e-06,1.01015627e+00
2.39792000e-06,1.83343750e+00,1.43328125e+01,,2.39792000e-06,9.84375000e-01
2.39824000e-06,1.83515625e+00,1.43195313e+01,,2.39824000e-06,9.94531274e-01
2.39856000e-06,1.83523437e+00,1.43312500e+01,,2.39856000e-06,1.00000000e+00
2.39888000e-06,1.83500000e+00,1.43460937e+01,,2.39888000e-06,9.91406262e-01
2.39920000e-06,1.83625000e+00,1.43531250e+01,,2.39920000e-06,9.98437524e-01
2.39952000e-06,1.83750000e+00,1.43640625e+01,,2.39952000e-06,1.00312495e+00
2.39984000e-06,1.83695312e+00,1.43593750e+01,,2.39984000e-06,9.86718774e-01
2.40016000e-06,1.83554687e+00,1.43218750e+01,,2.40016000e-06,9.96093750e-01
2.40048000e-06,1.83562500e+00,1.42906250e+01,,2.40048000e-06,1.03203130e+00
2.40080000e-06,1.83718750e+00,1.43078125e+01,,2.40080000e-06,1.02187502e+00
2.40112000e-06,1.83820313e+00,1.43523438e+01,,2.40112000e-06,9.64062512e-01
2.40144000e-06,1.83664063e+00,1.43742188e+01,,2.40144000e-06,9.50781226e-01
2.40176000e-06,1.83281250e+00,1.43640625e+01,,2.40176000e-06,9.89062488e-01
2.40208000e-06,1.82960937e+00,1.43617187e+01,,2.40208000e-06,1.01250005e+00
2.40240000e-06,1.82875000e+00,1.43882813e+01,,2.40240000e-06,1.02578127e+00
2.40272000e-06,1.83078125e+00,1.44148438e+01,,2.40272000e-06,1.06640625e+00
2.40304000e-06,1.83539063e+00,1.44140625e+01,,2.40304000e-06,1.09687495e+00
2.40336000e-06,1.83945312e+00,1.43828125e+01,,2.40336000e-06,1.07812500e+00
2.40368000e-06,1.84078125e+00,1.43578125e+01,,2.40368000e-06,1.03437495e+00
2.40400000e-06,1.84000000e+00,1.43671875e+01,,2.40400000e-06,1.01171875e+00
2.40432000e-06,1.83820313e+00,1.43796875e+01,,2.40432000e-06,1.02734375e+00
2.40464000e-06,1.83695312e+00,1.43867188e+01,,2.40464000e-06,1.04140627e+00
2.40496000e-06,1.83742187e+00,1.44062500e+01,,2.40496000e-06,1.01640630e+00
2.40528000e-06,1.83804687e+00,1.44187500e+01,,2.40528000e-06,9.84375000e-01
2.40560000e-06,1.83820313e+00,1.44085937e+01,,2.40560000e-06,9.89062488e-01
2.40592000e-06,1.83859375e+00,1.43914063e+01,,2.40592000e-06,1.01640630e+00
2.40624000e-06,1.83867187e+00,1.43867188e+01,,2.40624000e-06,1.00546873e+00
2.40656000e-06,1.83828125e+00,1.43945312e+01,,2.40656000e-06,9.62499976e-01
2.40688000e-06,1.83796875e+00,1.44101562e+01,,2.40688000e-06,9.61718738e-01
2.40720000e-06,1.83875000e+00,1.44320312e+01,,2.40720000e-06,1.02499998e+00
2.40752000e-06,1.84039062e+00,1.44437500e+01,,2.40752000e-06,1.08515620e+00
2.40784000e-06,1.84062500e+00,1.44390625e+01,,2.40784000e-06,1.08281255e+00
2.40816000e-06,1.84046875e+00,1.44390625e+01,,2.40816000e-06,1.03828120e+00
2.40848000e-06,1.84250000e+00,1.44648438e+01,,2.40848000e-06,1.00468755e+00
2.40880000e-06,1.84507813e+00,1.45031250e+01,,2.40880000e-06,1.01015627e+00
2.40912000e-06,1.84531250e+00,1.45109375e+01,,2.40912000e-06,1.03828120e+00
2.40944000e-06,1.84281250e+00,1.44968750e+01,,2.40944000e-06,1.03984380e+00
2.40976000e-06,1.84046875e+00,1.44843750e+01,,2.40976000e-06,1.01718748e+00
2.41008000e-06,1.84062500e+00,1.44710937e+01,,2.41008000e-06,1.01171875e+00
2.41040000e-06,1.84039062e+00,1.44648438e+01,,2.41040000e-06,1.03750002e+00
2.41072000e-06,1.83828125e+00,1.44671875e+01,,2.41072000e-06,1.05859375e+00
2.41104000e-06,1.83695312e+00,1.44656250e+01,,2.41104000e-06,1.04062498e+00
2.41136000e-06,1.83718750e+00,1.44726562e+01,,2.41136000e-06,1.00937498e+00
2.41168000e-06,1.83812500e+00,1.44835938e+01,,2.41168000e-06,1.02187502e+00
2.41200000e-06,1.83851562e+00,1.44648438e+01,,2.41200000e-06,1.08124995e+00
2.41232000e-06,1.83773438e+00,1.44398437e+01,,2.41232000e-06,1.11484373e+00
2.41264000e-06,1.83671875e+00,1.44523438e+01,,2.41264000e-06,1.07421875e+00
2.41296000e-06,1.83664063e+00,1.44750000e+01,,2.41296000e-06,1.01406252e+00
2.41328000e-06,1.83843750e+00,1.44796875e+01,,2.41328000e-06,9.79687512e-01
2.41360000e-06,1.84164063e+00,1.45039062e+01,,2.41360000e-06,9.59375024e-01
2.41392000e-06,1.84460938e+00,1.45507812e+01,,2.41392000e-06,9.51562524e-01
2.41424000e-06,1.84554688e+00,1.45718750e+01,,2.41424000e-06,9.49999988e-01
2.41456000e-06,1.84382812e+00,1.45601563e+01,,2.41456000e-06,9.40625012e-01
2.41488000e-06,1.84140625e+00,1.45445313e+01,,2.41488000e-06,9.41406250e-01
2.41520000e-06,1.83992187e+00,1.45375000e+01,,2.41520000e-06,9.67968762e-01
2.41552000e-06,1.84062500e+00,1.45414062e+01,,2.41552000e-06,1.00312495e+00
2.41584000e-06,1.84203125e+00,1.45484375e+01,,2.41584000e-06,1.03203130e+00
2.41616000e-06,1.84140625e+00,1.45492187e+01,,2.41616000e-06,1.04062498e+00
2.41648000e-06,1.84070313e+00,1.45578125e+01,,2.41648000e-06,1.02578127e+00
2.41680000e-06,1.84109375e+00,1.45773438e+01,,2.41680000e-06,1.01093745e+00
2.41712000e-06,1.83984375e+00,1.45890625e+01,,2.41712000e-06,1.02656245e+00
2.41744000e-06,1.83625000e+00,1.45953125e+01,,2.41744000e-06,1.06562495e+00
2.41776000e-06,1.83343750e+00,1.46046875e+01,,2.41776000e-06,1.07500005e+00
2.41808000e-06,1.83500000e+00,1.46085938e+01,,2.41808000e-06,1.04843748e+00
2.41840000e-06,1.83914062e+00,1.46015625e+01,,2.41840000e-06,1.02343750e+00
2.41872000e-06,1.84085937e+00,1.46023438e+01,,2.41872000e-06,1.00859380e+00
2.41904000e-06,1.84031250e+00,1.46101563e+01,,2.41904000e-06,1.00078130e+00
2.41936000e-06,1.83984375e+00,1.45914063e+01,,2.41936000e-06,9.92187500e-01
2.41968000e-06,1.83968750e+00,1.45632813e+01,,2.41968000e-06,9.82031226e-01
2.42000000e-06,1.84007813e+00,1.45781250e+01,,2.42000000e-06,9.75781262e-01
2.42032000e-06,1.84187500e+00,1.46140625e+01,,2.42032000e-06,9.75781262e-01
2.42064000e-06,1.84265625e+00,1.46320313e+01,,2.42064000e-06,9.81249988e-01
2.42096000e-06,1.84062500e+00,1.46421875e+01,,2.42096000e-06,9.83593762e-01
2.42128000e-06,1.83796875e+00,1.46492188e+01,,2.42128000e-06,9.80468750e-01
2.42160000e-06,1.83601562e+00,1.46398438e+01,,2.42160000e-06,9.72656250e-01
2.42192000e-06,1.83453125e+00,1.46195313e+01,,2.42192000e-06,9.70312476e-01
2.42224000e-06,1.83468750e+00,1.46132812e+01,,2.42224000e-06,9.95312512e-01
2.42256000e-06,1.83664063e+00,1.46343750e+01,,2.42256000e-06,1.02968752e+00
2.42288000e-06,1.83765625e+00,1.46585938e+01,,2.42288000e-06,1.04609370e+00
2.42320000e-06,1.83718750e+00,1.46648438e+01,,2.42320000e-06,1.03515625e+00
2.42352000e-06,1.83726563e+00,1.46585938e+01,,2.42352000e-06,9.98437524e-01
2.42384000e-06,1.83765625e+00,1.46546875e+01,,2.42384000e-06,9.57812488e-01
2.42416000e-06,1.83695312e+00,1.46632813e+01,,2.42416000e-06,9.39843774e-01
2.42448000e-06,1.83617188e+00,1.46742188e+01,,2.42448000e-06,9.42187488e-01
2.42480000e-06,1.83679688e+00,1.46703125e+01,,2.42480000e-06,9.55468774e-01
2.42512000e-06,1.83843750e+00,1.46625000e+01,,2.42512000e-06,9.84375000e-01
2.42544000e-06,1.83960937e+00,1.46679688e+01,,2.42544000e-06,1.01171875e+00
2.42576000e-06,1.84000000e+00,1.46750000e+01,,2.42576000e-06,9.96093750e-01
2.42608000e-06,1.84007813e+00,1.46656250e+01,,2.42608000e-06,9.31249976e-01
2.42640000e-06,1.83953125e+00,1.46648438e+01,,2.42640000e-06,8.78125012e-01
2.42672000e-06,1.83820313e+00,1.46828125e+01,,2.42672000e-06,8.78906250e-01
2.42704000e-06,1.83750000e+00,1.46835938e+01,,2.42704000e-06,9.02343750e-01
2.42736000e-06,1.83859375e+00,1.46617188e+01,,2.42736000e-06,9.25000012e-01
2.42768000e-06,1.83898437e+00,1.46570313e+01,,2.42768000e-06,9.47656274e-01
2.42800000e-06,1.83718750e+00,1.46734375e+01,,2.42800000e-06,9.60156262e-01
2.42832000e-06,1.83554687e+00,1.46992188e+01,,2.42832000e-06,9.59375024e-01
2.42864000e-06,1.83664063e+00,1.47304688e+01,,2.42864000e-06,9.35156226e-01
2.42896000e-06,1.83898437e+00,1.47343750e+01,,2.42896000e-06,9.01562512e-01
2.42928000e-06,1.83945312e+00,1.47031250e+01,,2.42928000e-06,9.07812476e-01
2.42960000e-06,1.83875000e+00,1.46843750e+01,,2.42960000e-06,9.48437512e-01
2.42992000e-06,1.83906250e+00,1.46984375e+01,,2.42992000e-06,9.82812524e-01
2.43024000e-06,1.83960937e+00,1.47218750e+01,,2.43024000e-06,9.83593762e-01
2.43056000e-06,1.83914062e+00,1.47398438e+01,,2.43056000e-06,9.61718738e-01
2.43088000e-06,1.83796875e+00,1.47492188e+01,,2.43088000e-06,9.50781226e-01
2.43120000e-06,1.83703125e+00,1.47500000e+01,,2.43120000e-06,9.68750000e-01
2.43152000e-06,1.83625000e+00,1.47515625e+01,,2.43152000e-06,9.96093750e-01
2.43184000e-06,1.83578125e+00,1.47437500e+01,,2.43184000e-06,9.96874988e-01
2.43216000e-06,1.83640625e+00,1.47117188e+01,,2.43216000e-06,9.67968762e-01
2.43248000e-06,1.83765625e+00,1.46968750e+01,,2.43248000e-06,9.59375024e-01
2.43280000e-06,1.83742187e+00,1.47226562e+01,,2.43280000e-06,9.92968738e-01
2.43312000e-06,1.83460937e+00,1.47453125e+01,,2.43312000e-06,1.00625002e+00
